CenterLanePathFar
364
1.87262,4.300,5.000,0.000,0.000,0.010,1.873,1.219
1.91612,4.350,5.000,-0.000,0.000,0.010,1.916,1.219
1.96012,4.400,5.000,-0.000,0.000,0.010,1.960,1.219
2.00462,4.450,5.000,0.000,0.000,0.010,2.005,1.219
2.04962,4.500,5.000,0.000,0.000,0.010,2.050,1.219
2.09512,4.550,5.000,-0.000,0.000,0.010,2.095,1.219
2.14112,4.600,5.000,0.000,0.000,0.010,2.141,1.219
2.18762,4.650,5.000,-0.000,0.000,0.010,2.188,1.219
2.23462,4.700,5.000,0.000,0.000,0.010,2.235,1.219
2.28212,4.750,5.000,-0.000,0.000,0.010,2.282,1.219
2.33010,4.798,4.750,-25.000,0.000,0.010,2.330,1.219
2.37850,4.840,4.250,-50.000,0.000,0.010,2.379,1.219
2.42728,4.878,3.750,-50.000,0.000,0.010,2.427,1.219
2.47638,4.910,3.250,-50.000,0.000,0.010,2.476,1.219
2.52575,4.938,2.750,-50.000,0.000,0.010,2.526,1.219
2.57535,4.960,2.250,-50.000,0.000,0.010,2.575,1.219
2.62513,4.978,1.750,-50.000,0.000,0.010,2.625,1.219
2.67503,4.990,1.250,-50.000,0.000,0.010,2.675,1.219
2.72500,4.998,0.750,-50.000,0.000,0.010,2.725,1.219
2.77500,5.000,0.250,-50.000,0.000,0.010,2.775,1.219
2.82500,5.000,-0.000,-25.000,0.000,0.010,2.825,1.219
2.87500,5.000,0.000,0.000,0.000,0.010,2.875,1.219
2.92500,5.000,0.000,0.000,0.000,0.010,2.925,1.219
2.97500,5.000,-0.000,-0.000,0.000,0.010,2.975,1.219
3.02500,5.000,0.000,0.000,0.000,0.010,3.025,1.219
3.07500,5.000,-0.000,-0.000,0.000,0.010,3.075,1.219
3.12500,5.000,0.000,0.000,0.000,0.010,3.125,1.219
3.17500,5.000,0.000,0.000,0.000,0.010,3.175,1.219
3.22500,5.000,-0.000,-0.000,0.000,0.010,3.225,1.219
3.27500,5.000,0.000,0.000,0.000,0.010,3.275,1.219
3.32500,5.000,-0.000,-0.000,0.000,0.010,3.325,1.219
3.37500,5.000,0.000,0.000,0.000,0.010,3.375,1.219
3.42500,5.000,0.000,0.000,0.000,0.010,3.425,1.219
3.47500,5.000,-0.000,-0.000,0.000,0.010,3.475,1.219
3.52500,5.000,0.000,0.000,0.000,0.010,3.525,1.219
3.57500,5.000,-0.000,-0.000,0.000,0.010,3.575,1.219
3.62500,5.000,0.000,0.000,0.000,0.010,3.625,1.219
3.67500,5.000,0.000,0.000,0.000,0.010,3.675,1.219
3.72500,5.000,-0.000,-0.000,0.000,0.010,3.725,1.219
3.77500,5.000,0.000,0.000,0.000,0.010,3.775,1.219
3.82500,5.000,-0.000,-0.000,0.000,0.010,3.825,1.219
3.87500,5.000,0.000,0.000,0.000,0.010,3.875,1.219
3.92500,5.000,0.000,0.000,0.000,0.010,3.925,1.219
3.97500,5.000,-0.000,-0.000,0.000,0.010,3.975,1.219
4.02494,4.994,-0.632,-63.178,0.000,0.010,4.025,1.219
4.07444,4.950,-4.366,-373.416,0.000,0.010,4.074,1.219
4.12345,4.901,-4.858,-49.202,0.001,0.010,4.123,1.219
4.17199,4.854,-4.720,13.789,0.002,0.010,4.172,1.219
4.22008,4.808,-4.590,13.033,0.004,0.010,4.220,1.219
4.26771,4.764,-4.466,12.352,0.006,0.010,4.268,1.219
4.31492,4.720,-4.349,11.743,0.008,0.010,4.315,1.220
4.36169,4.678,-4.237,11.204,0.011,0.010,4.362,1.220
4.40806,4.637,-4.129,10.731,0.014,0.010,4.408,1.221
4.45402,4.596,-4.026,10.323,0.017,0.010,4.454,1.221
4.49959,4.557,-3.926,9.975,0.021,0.010,4.500,1.222
4.54478,4.519,-3.830,9.686,0.025,0.010,4.545,1.223
4.58959,4.481,-3.735,9.454,0.029,0.010,4.590,1.224
4.63404,4.445,-3.642,9.275,0.034,0.010,4.634,1.226
4.67814,4.409,-3.551,9.148,0.038,0.010,4.678,1.227
4.72189,4.375,-3.460,9.071,0.044,0.010,4.722,1.229
4.76530,4.341,-3.370,9.041,0.049,0.010,4.765,1.231
4.80838,4.308,-3.279,9.055,0.055,0.010,4.808,1.233
4.85114,4.276,-3.188,9.111,0.061,0.010,4.851,1.236
4.89360,4.245,-3.096,9.207,0.067,0.010,4.893,1.239
4.93575,4.215,-3.003,9.340,0.073,0.010,4.935,1.242
4.97762,4.186,-2.908,9.507,0.080,0.010,4.977,1.245
5.01920,4.158,-2.810,9.706,0.087,0.010,5.018,1.248
5.06051,4.131,-2.711,9.932,0.094,0.010,5.060,1.252
5.10156,4.105,-2.609,10.183,0.101,0.010,5.100,1.256
5.14236,4.080,-2.505,10.456,0.109,0.010,5.141,1.260
5.18292,4.056,-2.397,10.746,0.117,0.010,5.181,1.265
5.22326,4.033,-2.287,11.050,0.125,0.010,5.221,1.270
5.26337,4.011,-2.173,11.365,0.133,0.010,5.261,1.275
5.30328,3.991,-2.056,11.685,0.141,0.010,5.301,1.280
5.34300,3.972,-1.936,12.006,0.149,0.010,5.340,1.286
5.38253,3.953,-1.813,12.326,0.158,0.010,5.379,1.292
5.42190,3.937,-1.687,12.638,0.167,0.010,5.418,1.298
5.46111,3.921,-1.557,12.939,0.176,0.010,5.457,1.305
5.50017,3.907,-1.425,13.225,0.184,0.010,5.495,1.312
5.53911,3.894,-1.290,13.492,0.194,0.010,5.533,1.319
5.57793,3.882,-1.153,13.735,0.203,0.010,5.571,1.327
5.61666,3.872,-1.013,13.952,0.212,0.010,5.609,1.335
5.65529,3.863,-0.872,14.138,0.221,0.010,5.647,1.343
5.69385,3.856,-0.729,14.290,0.231,0.010,5.684,1.352
5.73236,3.850,-0.585,14.406,0.240,0.010,5.722,1.361
5.77081,3.846,-0.440,14.484,0.250,0.010,5.759,1.370
5.80924,3.843,-0.295,14.521,0.259,0.010,5.796,1.380
5.84766,3.841,-0.150,14.516,0.269,0.010,5.834,1.390
5.88607,3.841,-0.005,14.468,0.278,0.010,5.870,1.400
5.92450,3.843,0.139,14.376,0.288,0.010,5.907,1.411
5.96296,3.846,0.281,14.241,0.297,0.010,5.944,1.422
6.00146,3.850,0.422,14.064,0.306,0.010,5.981,1.434
6.04001,3.855,0.560,13.845,0.316,0.010,6.018,1.445
6.07863,3.862,0.696,13.586,0.325,0.010,6.054,1.458
6.11734,3.871,0.829,13.288,0.334,0.010,6.091,1.470
6.15614,3.880,0.959,12.955,0.344,0.010,6.128,1.483
6.19506,3.891,1.085,12.589,0.353,0.010,6.164,1.496
6.23409,3.903,1.206,12.192,0.362,0.010,6.201,1.510
6.27325,3.916,1.324,11.769,0.371,0.010,6.237,1.524
6.31256,3.931,1.437,11.322,0.379,0.010,6.274,1.538
6.35202,3.946,1.546,10.855,0.388,0.010,6.310,1.553
6.39165,3.963,1.650,10.371,0.397,0.010,6.347,1.568
6.43145,3.980,1.748,9.874,0.405,0.010,6.384,1.584
6.47144,3.999,1.842,9.368,0.413,0.010,6.420,1.600
6.51162,4.018,1.931,8.856,0.421,0.010,6.457,1.616
6.55200,4.038,2.014,8.342,0.429,0.010,6.494,1.633
6.59259,4.059,2.092,7.828,0.437,0.010,6.531,1.650
6.63340,4.081,2.165,7.317,0.444,0.010,6.568,1.667
6.67443,4.103,2.234,6.813,0.452,0.010,6.605,1.685
6.71569,4.126,2.297,6.317,0.459,0.010,6.642,1.703
6.75718,4.150,2.355,5.832,0.466,0.010,6.679,1.721
6.79892,4.174,2.409,5.360,0.473,0.010,6.716,1.740
6.84090,4.198,2.458,4.903,0.479,0.010,6.753,1.760
6.88313,4.223,2.502,4.462,0.486,0.010,6.791,1.779
6.92562,4.249,2.543,4.038,0.492,0.010,6.828,1.799
6.96837,4.274,2.579,3.633,0.498,0.010,6.866,1.819
7.01137,4.301,2.612,3.246,0.503,0.010,6.904,1.840
7.05464,4.327,2.640,2.879,0.509,0.010,6.941,1.861
7.09818,4.354,2.666,2.532,0.514,0.010,6.979,1.882
7.14198,4.381,2.688,2.204,0.519,0.010,7.018,1.904
7.18606,4.408,2.707,1.896,0.524,0.010,7.056,1.926
7.23041,4.435,2.723,1.608,0.529,0.010,7.094,1.948
7.27503,4.462,2.736,1.338,0.533,0.010,7.133,1.971
7.31992,4.490,2.747,1.087,0.537,0.010,7.171,1.994
7.36510,4.517,2.756,0.854,0.541,0.010,7.210,2.017
7.41054,4.545,2.762,0.638,0.545,0.010,7.249,2.040
7.45627,4.572,2.766,0.438,0.549,0.010,7.288,2.064
7.50227,4.600,2.769,0.253,0.552,0.010,7.327,2.088
7.54855,4.628,2.770,0.083,0.555,0.010,7.366,2.113
7.59510,4.656,2.769,-0.074,0.558,0.010,7.406,2.137
7.64194,4.683,2.767,-0.218,0.560,0.010,7.446,2.162
7.68904,4.711,2.763,-0.352,0.563,0.010,7.486,2.187
7.73643,4.738,2.758,-0.475,0.565,0.010,7.526,2.213
7.78409,4.766,2.753,-0.589,0.567,0.010,7.566,2.238
7.83202,4.793,2.746,-0.696,0.569,0.010,7.606,2.264
7.88023,4.821,2.738,-0.795,0.570,0.010,7.647,2.290
7.92871,4.848,2.729,-0.889,0.571,0.010,7.688,2.316
7.97746,4.875,2.719,-0.979,0.572,0.010,7.729,2.342
8.02649,4.902,2.708,-1.065,0.573,0.010,7.770,2.369
8.07578,4.929,2.697,-1.148,0.574,0.010,7.811,2.396
8.12534,4.956,2.685,-1.230,0.574,0.010,7.853,2.423
8.17517,4.983,2.671,-1.312,0.574,0.010,7.895,2.450
8.22526,5.009,2.657,-1.395,0.574,0.010,7.937,2.477
8.27562,5.036,2.643,-1.479,0.574,0.010,7.979,2.504
8.32624,5.062,2.627,-1.566,0.573,0.010,8.022,2.532
8.37713,5.088,2.610,-1.657,0.573,0.010,8.064,2.559
8.42827,5.114,2.593,-1.753,0.572,0.010,8.107,2.587
8.47967,5.140,2.574,-1.854,0.571,0.010,8.151,2.615
8.53132,5.165,2.555,-1.962,0.569,0.010,8.194,2.643
8.58323,5.191,2.534,-2.076,0.568,0.010,8.238,2.671
8.63539,5.216,2.512,-2.199,0.566,0.010,8.282,2.699
8.68780,5.241,2.489,-2.331,0.564,0.010,8.326,2.727
8.74045,5.265,2.464,-2.473,0.562,0.010,8.371,2.755
8.79335,5.290,2.438,-2.625,0.559,0.010,8.415,2.783
8.84649,5.314,2.410,-2.787,0.557,0.010,8.460,2.811
8.89987,5.338,2.380,-2.962,0.554,0.010,8.506,2.839
8.95348,5.361,2.349,-3.148,0.551,0.010,8.551,2.867
9.00732,5.384,2.315,-3.346,0.548,0.010,8.597,2.895
9.06139,5.407,2.280,-3.558,0.544,0.010,8.644,2.923
9.11569,5.430,2.242,-3.782,0.541,0.010,8.690,2.952
9.17021,5.452,2.202,-4.020,0.537,0.010,8.737,2.979
9.22494,5.473,2.159,-4.271,0.533,0.010,8.784,3.007
9.27988,5.494,2.114,-4.535,0.529,0.010,8.831,3.035
9.33502,5.514,1.975,-13.874,0.525,0.010,8.879,3.063
9.39032,5.530,1.555,-42.020,0.521,0.010,8.927,3.091
9.44571,5.539,0.939,-61.526,0.516,0.010,8.975,3.118
9.50113,5.542,0.314,-62.558,0.511,0.010,9.023,3.145
9.55652,5.539,-0.322,-63.534,0.507,0.010,9.072,3.172
9.61181,5.529,-0.966,-64.444,0.502,0.010,9.120,3.199
9.66694,5.513,-1.619,-65.281,0.497,0.010,9.168,3.225
9.72185,5.490,-2.279,-66.036,0.492,0.010,9.217,3.251
9.77645,5.461,-2.946,-66.703,0.486,0.010,9.265,3.277
9.83070,5.425,-3.619,-67.276,0.481,0.010,9.313,3.302
9.88453,5.383,-4.203,-58.412,0.476,0.010,9.361,3.327
9.93790,5.338,-4.505,-30.178,0.470,0.010,9.408,3.351
9.99082,5.291,-4.614,-10.943,0.465,0.010,9.456,3.375
10.04326,5.244,-4.722,-10.724,0.460,0.010,9.502,3.399
10.09522,5.196,-4.826,-10.487,0.454,0.010,9.549,3.422
10.14669,5.147,-4.929,-10.233,0.449,0.010,9.595,3.444
10.19765,5.096,-5.028,-9.962,0.443,0.010,9.641,3.466
10.24810,5.045,-5.125,-9.674,0.438,0.010,9.687,3.488
10.29803,4.993,-5.219,-9.371,0.432,0.010,9.732,3.509
10.34743,4.940,-5.309,-9.054,0.427,0.010,9.777,3.529
10.39629,4.886,-5.397,-8.724,0.422,0.010,9.822,3.549
10.44460,4.831,-5.480,-8.381,0.416,0.010,9.866,3.569
10.49235,4.775,-5.561,-8.027,0.411,0.010,9.910,3.588
10.53954,4.719,-5.637,-7.664,0.406,0.010,9.953,3.607
10.58616,4.662,-5.710,-7.293,0.401,0.010,9.996,3.625
10.63220,4.604,-5.779,-6.915,0.396,0.010,10.038,3.643
10.67766,4.546,-5.845,-6.532,0.391,0.010,10.080,3.660
10.72253,4.487,-5.906,-6.145,0.386,0.010,10.122,3.677
10.76680,4.427,-5.964,-5.755,0.381,0.010,10.163,3.694
10.81047,4.367,-6.017,-5.365,0.376,0.010,10.203,3.710
10.85353,4.306,-6.067,-4.974,0.371,0.010,10.243,3.726
10.89598,4.245,-6.113,-4.585,0.367,0.010,10.283,3.741
10.93782,4.184,-6.155,-4.199,0.362,0.010,10.322,3.756
10.97903,4.122,-6.193,-3.817,0.358,0.010,10.361,3.771
11.01963,4.059,-6.227,-3.439,0.353,0.010,10.399,3.785
11.05959,3.997,-6.258,-3.067,0.349,0.010,10.436,3.798
11.09893,3.934,-6.285,-2.703,0.345,0.010,10.473,3.812
11.13764,3.871,-6.309,-2.346,0.341,0.010,10.510,3.825
11.17572,3.808,-6.329,-1.997,0.337,0.010,10.546,3.838
11.21316,3.744,-6.345,-1.658,0.334,0.010,10.581,3.850
11.24996,3.680,-6.358,-1.328,0.330,0.010,10.616,3.862
11.28613,3.617,-6.369,-1.008,0.326,0.010,10.650,3.874
11.32166,3.553,-6.376,-0.699,0.323,0.010,10.684,3.885
11.35655,3.489,-6.380,-0.401,0.320,0.010,10.717,3.896
11.39081,3.425,-6.381,-0.114,0.316,0.010,10.749,3.907
11.42442,3.362,-6.379,0.162,0.313,0.010,10.781,3.917
11.45740,3.298,-6.375,0.426,0.310,0.010,10.813,3.927
11.48974,3.234,-6.368,0.678,0.307,0.010,10.844,3.937
11.52145,3.171,-6.359,0.918,0.305,0.010,10.874,3.946
11.55252,3.107,-6.347,1.147,0.302,0.010,10.903,3.956
11.58296,3.044,-6.334,1.364,0.299,0.010,10.932,3.965
11.61277,2.981,-6.318,1.569,0.297,0.010,10.961,3.974
11.64194,2.918,-6.300,1.763,0.295,0.010,10.989,3.982
11.67049,2.855,-6.281,1.945,0.292,0.010,11.016,3.990
11.69841,2.792,-6.260,2.116,0.290,0.010,11.043,3.998
11.72571,2.730,-6.237,2.275,0.288,0.010,11.069,4.006
11.75239,2.668,-6.213,2.423,0.286,0.010,11.095,4.014
11.77845,2.606,-6.187,2.561,0.284,0.010,11.120,4.021
11.80389,2.544,-6.160,2.688,0.283,0.010,11.144,4.028
11.82872,2.483,-6.132,2.804,0.281,0.010,11.168,4.035
11.85294,2.422,-6.103,2.910,0.280,0.010,11.191,4.042
11.87655,2.361,-6.073,3.006,0.278,0.010,11.214,4.048
11.89956,2.301,-6.042,3.092,0.277,0.010,11.236,4.055
11.92196,2.241,-6.011,3.168,0.275,0.010,11.258,4.061
11.94377,2.181,-5.978,3.234,0.274,0.010,11.279,4.067
11.96499,2.121,-5.945,3.292,0.273,0.010,11.299,4.072
11.98561,2.062,-5.912,3.340,0.272,0.010,11.319,4.078
12.00565,2.004,-5.878,3.379,0.271,0.010,11.338,4.083
12.02510,1.945,-5.844,3.409,0.270,0.010,11.357,4.088
12.04397,1.887,-5.810,3.431,0.269,0.010,11.375,4.093
12.06226,1.829,-5.775,3.444,0.269,0.010,11.393,4.098
12.07998,1.772,-5.741,3.449,0.268,0.010,11.410,4.103
12.09712,1.715,-5.706,3.446,0.267,0.010,11.426,4.108
12.11370,1.658,-5.672,3.435,0.267,0.010,11.442,4.112
12.12972,1.602,-5.638,3.416,0.266,0.010,11.458,4.116
12.14518,1.546,-5.604,3.390,0.265,0.010,11.473,4.120
12.16008,1.490,-5.570,3.357,0.265,0.010,11.487,4.124
12.17442,1.435,-5.537,3.316,0.265,0.010,11.501,4.128
12.18822,1.379,-5.504,3.268,0.264,0.010,11.514,4.131
12.20146,1.325,-5.472,3.214,0.264,0.010,11.527,4.135
12.21417,1.270,-5.441,3.152,0.264,0.010,11.539,4.138
12.22633,1.216,-5.410,3.085,0.263,0.010,11.551,4.141
12.23795,1.162,-5.380,3.011,0.263,0.010,11.562,4.144
12.24904,1.109,-5.351,2.931,0.263,0.010,11.573,4.147
12.25960,1.056,-5.322,2.845,0.263,0.010,11.583,4.150
12.26963,1.003,-5.295,2.754,0.263,0.010,11.593,4.153
12.27913,0.950,-5.268,2.657,0.262,0.010,11.602,4.155
12.28811,0.898,-5.242,2.555,0.262,0.010,11.611,4.157
12.29656,0.846,-5.218,2.448,0.262,0.010,11.619,4.160
12.30450,0.794,-5.195,2.336,0.262,0.010,11.627,4.162
12.31192,0.742,-5.172,2.219,0.262,0.010,11.634,4.164
12.31882,0.690,-5.151,2.099,0.262,0.010,11.640,4.165
12.32521,0.639,-5.132,1.974,0.262,0.010,11.647,4.167
12.33109,0.588,-5.113,1.845,0.262,0.010,11.652,4.169
12.33646,0.537,-5.096,1.713,0.262,0.010,11.657,4.170
12.34132,0.486,-5.080,1.578,0.262,0.010,11.662,4.171
12.34567,0.435,-5.066,1.439,0.262,0.010,11.666,4.172
12.34952,0.385,-5.053,1.298,0.262,0.010,11.670,4.173
12.35287,0.335,-5.041,1.155,0.262,0.010,11.673,4.174
12.35571,0.284,-5.031,1.009,0.262,0.010,11.676,4.175
12.35806,0.235,-4.941,9.072,0.262,0.010,11.678,4.176
12.35994,0.189,-4.601,33.933,0.262,0.010,11.680,4.176
12.36142,0.148,-4.096,50.560,0.262,0.010,11.682,4.176
12.36254,0.112,-3.592,50.390,0.262,0.010,11.683,4.177
12.36335,0.081,-3.089,50.258,0.262,0.010,11.683,4.177
12.36390,0.055,-2.588,50.160,0.262,0.010,11.684,4.177
12.36425,0.034,-2.087,50.091,0.262,0.010,11.684,4.177
12.36443,0.018,-1.586,50.045,0.262,0.010,11.684,4.177
12.36451,0.008,-1.086,50.018,0.262,0.010,11.685,4.177
12.36452,0.002,-0.586,50.005,0.262,0.010,11.685,4.177
12.36452,0.000,-0.168,41.801,0.262,0.010,11.685,4.177
0.00003,0.005,0.500,50.000,0.000,0.010,0.000,-1.219
0.00013,0.010,0.500,-0.000,0.000,0.010,0.000,-1.219
0.00035,0.023,1.250,75.000,0.000,0.010,0.000,-1.219
0.00075,0.040,1.750,50.000,0.000,0.010,0.001,-1.219
0.00137,0.062,2.250,50.000,0.000,0.010,0.001,-1.219
0.00227,0.090,2.750,50.000,0.000,0.010,0.002,-1.219
0.00350,0.122,3.250,50.000,0.000,0.010,0.003,-1.219
0.00510,0.160,3.750,50.000,0.000,0.010,0.005,-1.219
0.00712,0.202,4.250,50.000,0.000,0.010,0.007,-1.219
0.00962,0.250,4.750,50.000,0.000,0.010,0.010,-1.219
0.01262,0.300,5.000,25.000,0.000,0.010,0.013,-1.219
0.01612,0.350,5.000,0.000,0.000,0.010,0.016,-1.219
0.02013,0.400,5.000,0.000,0.000,0.010,0.020,-1.219
0.02463,0.450,5.000,-0.000,0.000,0.010,0.025,-1.219
0.02963,0.500,5.000,0.000,0.000,0.010,0.030,-1.219
0.03513,0.550,5.000,-0.000,0.000,0.010,0.035,-1.219
0.04113,0.600,5.000,0.000,0.000,0.010,0.041,-1.219
0.04763,0.650,5.000,-0.000,0.000,0.010,0.048,-1.219
0.05463,0.700,5.000,0.000,0.000,0.010,0.055,-1.219
0.06213,0.750,5.000,0.000,0.000,0.010,0.062,-1.219
0.07013,0.800,5.000,-0.000,0.000,0.010,0.070,-1.219
0.07863,0.850,5.000,0.000,0.000,0.010,0.079,-1.219
0.08763,0.900,5.000,-0.000,0.000,0.010,0.088,-1.219
0.09713,0.950,5.000,0.000,0.000,0.010,0.097,-1.219
0.10713,1.000,5.000,-0.000,0.000,0.010,0.107,-1.219
0.11763,1.050,5.000,-0.000,0.000,0.010,0.118,-1.219
0.12863,1.100,5.000,-0.000,0.000,0.010,0.129,-1.219
0.14012,1.150,5.000,-0.000,0.000,0.010,0.140,-1.219
0.15212,1.200,5.000,0.000,0.000,0.010,0.152,-1.219
0.16462,1.250,5.000,0.000,0.000,0.010,0.165,-1.219
0.17762,1.300,5.000,-0.000,0.000,0.010,0.178,-1.219
0.19112,1.350,5.000,0.000,0.000,0.010,0.191,-1.219
0.20512,1.400,5.000,0.000,0.000,0.010,0.205,-1.219
0.21962,1.450,5.000,-0.000,0.000,0.010,0.220,-1.219
0.23462,1.500,5.000,-0.000,0.000,0.010,0.235,-1.219
0.25012,1.550,5.000,0.000,0.000,0.010,0.250,-1.219
0.26612,1.600,5.000,0.000,0.000,0.010,0.266,-1.219
0.28262,1.650,5.000,-0.000,0.000,0.010,0.283,-1.219
0.29962,1.700,5.000,0.000,0.000,0.010,0.300,-1.219
0.31712,1.750,5.000,-0.000,0.000,0.010,0.317,-1.219
0.33512,1.800,5.000,0.000,0.000,0.010,0.335,-1.219
0.35363,1.850,5.000,-0.000,0.000,0.010,0.354,-1.219
0.37263,1.900,5.000,0.000,0.000,0.010,0.373,-1.219
0.39213,1.950,5.000,-0.000,0.000,0.010,0.392,-1.219
0.41213,2.000,5.000,0.000,0.000,0.010,0.412,-1.219
0.43263,2.050,5.000,-0.000,0.000,0.010,0.433,-1.219
0.45363,2.100,5.000,0.000,0.000,0.010,0.454,-1.219
0.47513,2.150,5.000,0.000,0.000,0.010,0.475,-1.219
