CenterLanePathFar
2078
0.00000,0.000,0.005,0.496,0.000,0.010,0.000,1.219
0.00000,0.000,0.005,-0.000,0.000,0.010,0.000,1.219
0.00000,0.000,0.012,0.744,0.000,0.010,0.000,1.219
0.00001,0.000,0.017,0.496,0.000,0.010,0.000,1.219
0.00001,0.001,0.022,0.496,0.000,0.010,0.000,1.219
0.00002,0.001,0.027,0.496,0.000,0.010,0.000,1.219
0.00003,0.001,0.032,0.496,0.000,0.010,0.000,1.219
0.00005,0.002,0.037,0.496,0.000,0.010,0.000,1.219
0.00007,0.002,0.042,0.496,0.000,0.010,0.000,1.219
0.00010,0.002,0.047,0.496,0.000,0.010,0.000,1.219
0.00013,0.003,0.052,0.496,0.000,0.010,0.000,1.219
0.00016,0.004,0.057,0.496,0.000,0.010,0.000,1.219
0.00020,0.004,0.062,0.496,0.000,0.010,0.000,1.219
0.00025,0.005,0.067,0.496,0.000,0.010,0.000,1.219
0.00031,0.006,0.072,0.496,0.000,0.010,0.000,1.219
0.00037,0.006,0.077,0.496,0.000,0.010,0.000,1.219
0.00044,0.007,0.082,0.496,0.000,0.010,0.000,1.219
0.00052,0.008,0.087,0.496,0.000,0.010,0.001,1.219
0.00061,0.009,0.092,0.496,0.000,0.010,0.001,1.219
0.00071,0.010,0.097,0.496,0.000,0.010,0.001,1.219
0.00082,0.011,0.102,0.496,0.000,0.010,0.001,1.219
0.00094,0.012,0.107,0.496,0.000,0.010,0.001,1.219
0.00107,0.013,0.112,0.496,0.000,0.010,0.001,1.219
0.00122,0.014,0.117,0.496,0.000,0.010,0.001,1.219
0.00137,0.016,0.122,0.496,0.000,0.010,0.001,1.219
0.00154,0.017,0.127,0.496,0.000,0.010,0.002,1.219
0.00172,0.018,0.131,0.496,0.000,0.010,0.002,1.219
0.00191,0.019,0.136,0.496,0.000,0.010,0.002,1.219
0.00212,0.021,0.141,0.496,0.000,0.010,0.002,1.219
0.00235,0.022,0.146,0.496,0.000,0.010,0.002,1.219
0.00258,0.024,0.151,0.496,0.000,0.010,0.003,1.219
0.00284,0.025,0.156,0.496,0.000,0.010,0.003,1.219
0.00311,0.027,0.161,0.496,0.000,0.010,0.003,1.219
0.00340,0.029,0.166,0.496,0.000,0.010,0.003,1.219
0.00370,0.030,0.171,0.496,0.000,0.010,0.004,1.219
0.00402,0.032,0.176,0.496,0.000,0.010,0.004,1.219
0.00436,0.034,0.181,0.496,0.000,0.010,0.004,1.219
0.00472,0.036,0.186,0.496,0.000,0.010,0.005,1.219
0.00510,0.038,0.191,0.496,0.000,0.010,0.005,1.219
0.00549,0.040,0.194,0.248,0.000,0.010,0.005,1.219
0.00591,0.042,0.194,0.000,0.000,0.010,0.006,1.219
0.00634,0.044,0.194,-0.000,0.000,0.010,0.006,1.219
0.00680,0.045,0.194,0.000,0.000,0.010,0.007,1.219
0.00727,0.047,0.194,0.000,0.000,0.010,0.007,1.219
0.00777,0.049,0.194,-0.000,0.000,0.010,0.008,1.219
0.00828,0.051,0.194,0.000,0.000,0.010,0.008,1.219
0.00881,0.053,0.194,-0.000,0.000,0.010,0.009,1.219
0.00936,0.055,0.194,-0.000,0.000,0.010,0.009,1.219
0.00993,0.057,0.194,-0.000,0.000,0.010,0.010,1.219
0.01052,0.059,0.194,0.000,0.000,0.010,0.011,1.219
0.01113,0.061,0.194,-0.000,0.000,0.010,0.011,1.219
0.01176,0.063,0.194,0.000,0.000,0.010,0.012,1.219
0.01241,0.065,0.194,-0.000,0.000,0.010,0.012,1.219
0.01308,0.067,0.194,0.000,0.000,0.010,0.013,1.219
0.01377,0.069,0.194,0.000,0.000,0.010,0.014,1.219
0.01447,0.071,0.194,-0.000,0.000,0.010,0.014,1.219
0.01520,0.073,0.194,0.000,0.000,0.010,0.015,1.219
0.01594,0.075,0.194,-0.000,0.000,0.010,0.016,1.219
0.01671,0.076,0.194,0.000,0.000,0.010,0.017,1.219
0.01749,0.078,0.194,0.000,0.000,0.010,0.017,1.219
0.01829,0.080,0.194,-0.000,0.000,0.010,0.018,1.219
0.01912,0.082,0.194,0.000,0.000,0.010,0.019,1.219
0.01996,0.084,0.194,-0.000,0.000,0.010,0.020,1.219
0.02082,0.086,0.194,0.000,0.000,0.010,0.021,1.219
0.02170,0.088,0.194,-0.000,0.000,0.010,0.022,1.219
0.02260,0.090,0.194,0.000,0.000,0.010,0.023,1.219
0.02352,0.092,0.194,0.000,0.000,0.010,0.024,1.219
0.02446,0.094,0.194,-0.000,0.000,0.010,0.024,1.219
0.02541,0.096,0.194,0.000,0.000,0.010,0.025,1.219
0.02639,0.098,0.194,-0.000,0.000,0.010,0.026,1.219
0.02739,0.100,0.194,0.000,0.000,0.010,0.027,1.219
0.02840,0.102,0.194,-0.000,0.000,0.010,0.028,1.219
0.02944,0.104,0.194,0.000,0.000,0.010,0.029,1.219
0.03049,0.105,0.194,0.000,0.000,0.010,0.030,1.219
0.03157,0.107,0.194,0.000,0.000,0.010,0.032,1.219
0.03266,0.109,0.194,0.000,0.000,0.010,0.033,1.219
0.03377,0.111,0.194,-0.000,0.000,0.010,0.034,1.219
0.03491,0.113,0.194,0.000,0.000,0.010,0.035,1.219
0.03606,0.115,0.194,-0.000,0.000,0.010,0.036,1.219
0.03723,0.117,0.194,0.000,0.000,0.010,0.037,1.219
0.03842,0.119,0.194,0.000,0.000,0.010,0.038,1.219
0.03963,0.121,0.194,0.000,0.000,0.010,0.040,1.219
0.04086,0.123,0.194,0.000,0.000,0.010,0.041,1.219
0.04210,0.125,0.194,0.000,0.000,0.010,0.042,1.219
0.04337,0.127,0.194,0.000,0.000,0.010,0.043,1.219
0.04466,0.129,0.194,-0.000,0.000,0.010,0.045,1.219
0.04597,0.131,0.194,0.000,0.000,0.010,0.046,1.219
0.04729,0.133,0.194,-0.000,0.000,0.010,0.047,1.219
0.04864,0.134,0.194,0.000,0.000,0.010,0.049,1.219
0.05000,0.136,0.194,0.000,0.000,0.010,0.050,1.219
0.05138,0.138,0.194,0.000,0.000,0.010,0.051,1.219
0.05279,0.140,0.194,0.000,0.000,0.010,0.053,1.219
0.05421,0.142,0.194,0.000,0.000,0.010,0.054,1.219
0.05565,0.144,0.194,0.000,0.000,0.010,0.056,1.219
0.05711,0.146,0.194,-0.000,0.000,0.010,0.057,1.219
